# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
269,Turn,1,-1404,1404,CHECK,0,"['9d', '9s']","['9h', '5s']","['2h', 'As', '7h', '4d']",,8h,100,100
269,Turn,0,-1404,1404,CHECK,0,"['9d', '9s']","['9h', '5s']","['2h', 'As', '7h', '4d']",,8h,100,100
269,River,1,-1404,1404,CHECK,0,"['9d', '9s']","['9h', '5s']","['2h', 'As', '7h', '4d', '6d']",,8h,100,100
269,River,0,-1404,1404,CHECK,0,"['9d', '9s']","['9h', '5s']","['2h', 'As', '7h', '4d', '6d']",,8h,100,100
270,Pre-Flop,0,-1304,1304,RAISE,98,"['9h', '7d']","['7s', '6h']","['4d', '6s']",,,1,1
270,Pre-Flop,1,-1304,1304,DISCARD,0,"['9h', '7d']","['7s', '6h']","['4d', '6s']",,,2,2
270,Pre-Flop,1,-1304,1304,CALL,0,"['9h', '7d']","['8s', '6h']","['4d', '6s']",,7s,2,2
270,Flop,0,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d']",,7s,100,100
270,Flop,1,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d']",,7s,100,100
270,Turn,0,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d', '8h']",,7s,100,100
270,Turn,1,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d', '8h']",,7s,100,100
270,River,0,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d', '8h', '2s']",,7s,100,100
270,River,1,-1304,1304,CHECK,0,"['9h', '7d']","['8s', '6h']","['4d', '6s', '3d', '8h', '2s']",,7s,100,100
271,Pre-Flop,1,-1404,1404,CALL,0,"['2h', '7h']","['4s', '8h']","['2d', '5d']",,,1,1
271,Pre-Flop,0,-1404,1404,RAISE,98,"['2h', '7h']","['4s', '8h']","['2d', '5d']",,,2,2
271,Pre-Flop,1,-1404,1404,DISCARD,0,"['2h', '7h']","['4s', '8h']","['2d', '5d']",,,2,2
271,Pre-Flop,1,-1404,1404,CALL,0,"['2h', '7h']","['7d', '8h']","['2d', '5d']",,4s,2,2
271,Flop,1,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s']",,4s,100,100
271,Flop,0,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s']",,4s,100,100
271,Turn,1,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s', '3d']",,4s,100,100
271,Turn,0,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s', '3d']",,4s,100,100
271,River,1,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s', '3d', '8s']",,4s,100,100
271,River,0,-1404,1404,CHECK,0,"['2h', '7h']","['7d', '8h']","['2d', '5d', '2s', '3d', '8s']",,4s,100,100
272,Pre-Flop,0,-1304,1304,RAISE,98,"['4h', '6h']","['4d', '2d']","['7d', 'Ad']",,,1,1
272,Pre-Flop,1,-1304,1304,DISCARD,0,"['4h', '6h']","['4d', '2d']","['7d', 'Ad']",,,2,2
272,Pre-Flop,1,-1304,1304,FOLD,0,"['4h', '6h']","['9s', '2d']","['7d', 'Ad']",,4d,2,2
273,Pre-Flop,1,-1302,1302,CALL,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s']",,,1,1
273,Pre-Flop,0,-1302,1302,RAISE,98,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s']",,,2,2
273,Pre-Flop,1,-1302,1302,CALL,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s']",,,2,2
273,Flop,1,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h']",,,100,100
273,Flop,0,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h']",,,100,100
273,Turn,1,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h', '3s']",,,100,100
273,Turn,0,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h', '3s']",,,100,100
273,River,1,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h', '3s', '2d']",,,100,100
273,River,0,-1302,1302,CHECK,0,"['6s', '5s']","['Ah', 'Ad']","['8d', '2s', '3h', '3s', '2d']",,,100,100
274,Pre-Flop,0,-1402,1402,RAISE,98,"['5h', '2d']","['8s', '2s']","['8d', '6h']",,,1,1
274,Pre-Flop,1,-1402,1402,DISCARD,0,"['5h', '2d']","['8s', '2s']","['8d', '6h']",,,2,2
274,Pre-Flop,1,-1402,1402,FOLD,0,"['5h', '2d']","['9h', '2s']","['8d', '6h']",,8s,2,2
275,Pre-Flop,1,-1400,1400,CALL,0,"['8h', '7s']","['9h', '8d']","['8s', '3h']",,,1,1
275,Pre-Flop,0,-1400,1400,RAISE,98,"['8h', '7s']","['9h', '8d']","['8s', '3h']",,,2,2
275,Pre-Flop,1,-1400,1400,CALL,0,"['8h', '7s']","['9h', '8d']","['8s', '3h']",,,2,2
275,Flop,1,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s']",,,100,100
275,Flop,0,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s']",,,100,100
275,Turn,1,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s', '2h']",,,100,100
275,Turn,0,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s', '2h']",,,100,100
275,River,1,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s', '2h', '6d']",,,100,100
275,River,0,-1400,1400,CHECK,0,"['8h', '7s']","['9h', '8d']","['8s', '3h', '3s', '2h', '6d']",,,100,100
276,Pre-Flop,0,-1500,1500,RAISE,98,"['5d', 'Ad']","['9h', '7h']","['As', '4s']",,,1,1
276,Pre-Flop,1,-1500,1500,CALL,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s']",,,2,2
276,Flop,0,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s']",,,100,100
276,Flop,1,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s']",,,100,100
276,Turn,0,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s', '3s']",,,100,100
276,Turn,1,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s', '3s']",,,100,100
276,River,0,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s', '3s', '4h']",,,100,100
276,River,1,-1500,1500,CHECK,0,"['5d', 'Ad']","['9h', '7h']","['As', '4s', '9s', '3s', '4h']",,,100,100
277,Pre-Flop,1,-1400,1400,CALL,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad']",,,1,1
277,Pre-Flop,0,-1400,1400,RAISE,98,"['6h', '9s']","['5d', '8h']","['7s', 'Ad']",,,2,2
277,Pre-Flop,1,-1400,1400,CALL,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad']",,,2,2
277,Flop,1,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h']",,,100,100
277,Flop,0,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h']",,,100,100
277,Turn,1,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h', '7d']",,,100,100
277,Turn,0,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h', '7d']",,,100,100
277,River,1,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h', '7d', '2s']",,,100,100
277,River,0,-1400,1400,CHECK,0,"['6h', '9s']","['5d', '8h']","['7s', 'Ad', '5h', '7d', '2s']",,,100,100
278,Pre-Flop,0,-1500,1500,RAISE,98,"['6h', '2d']","['4d', '8h']","['9s', '4s']",,,1,1
278,Pre-Flop,1,-1500,1500,DISCARD,0,"['6h', '2d']","['4d', '8h']","['9s', '4s']",,,2,2
278,Pre-Flop,1,-1500,1500,FOLD,0,"['6h', '2d']","['4d', '3h']","['9s', '4s']",,8h,2,2
279,Pre-Flop,1,-1498,1498,CALL,0,"['6d', '3h']","['9s', '8h']","['5d', '9h']",,,1,1
279,Pre-Flop,0,-1498,1498,RAISE,98,"['6d', '3h']","['9s', '8h']","['5d', '9h']",,,2,2
279,Pre-Flop,1,-1498,1498,CALL,0,"['6d', '3h']","['9s', '8h']","['5d', '9h']",,,2,2
279,Flop,1,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s']",,,100,100
279,Flop,0,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s']",,,100,100
279,Turn,1,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s', 'Ah']",,,100,100
279,Turn,0,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s', 'Ah']",,,100,100
279,River,1,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s', 'Ah', 'Ad']",,,100,100
279,River,0,-1498,1498,CHECK,0,"['6d', '3h']","['9s', '8h']","['5d', '9h', '8s', 'Ah', 'Ad']",,,100,100
280,Pre-Flop,0,-1598,1598,RAISE,98,"['3s', '3h']","['4s', '2d']","['8h', '8d']",,,1,1
280,Pre-Flop,1,-1598,1598,DISCARD,0,"['3s', '3h']","['4s', '2d']","['8h', '8d']",,,2,2
280,Pre-Flop,1,-1598,1598,FOLD,0,"['3s', '3h']","['4s', '8s']","['8h', '8d']",,2d,2,2
281,Pre-Flop,1,-1596,1596,CALL,0,"['4s', '7d']","['2s', 'Ad']","['7s', '2h']",,,1,1
281,Pre-Flop,0,-1596,1596,RAISE,98,"['4s', '7d']","['2s', 'Ad']","['7s', '2h']",,,2,2
281,Pre-Flop,1,-1596,1596,DISCARD,0,"['4s', '7d']","['2s', 'Ad']","['7s', '2h']",,,2,2
281,Pre-Flop,1,-1596,1596,FOLD,0,"['4s', '7d']","['2s', '6h']","['7s', '2h']",,Ad,2,2
282,Pre-Flop,0,-1594,1594,RAISE,98,"['7s', '6d']","['5h', '9h']","['3h', '7h']",,,1,1
282,Pre-Flop,1,-1594,1594,CALL,0,"['7s', '6d']","['5h', '9h']","['3h', '7h']",,,2,2
282,Flop,0,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s']",,,100,100
282,Flop,1,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s']",,,100,100
282,Turn,0,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s', 'Ah']",,,100,100
282,Turn,1,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s', 'Ah']",,,100,100
282,River,0,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s', 'Ah', '9d']",,,100,100
282,River,1,-1594,1594,CHECK,0,"['7s', '6d']","['5h', '9h']","['3h', '7h', '4s', 'Ah', '9d']",,,100,100
283,Pre-Flop,1,-1694,1694,CALL,0,"['8s', '6s']","['5s', '3h']","['9d', '2d']",,,1,1
283,Pre-Flop,0,-1694,1694,RAISE,98,"['8s', '6s']","['5s', '3h']","['9d', '2d']",,,2,2
283,Pre-Flop,1,-1694,1694,DISCARD,0,"['8s', '6s']","['5s', '3h']","['9d', '2d']",,,2,2
283,Pre-Flop,1,-1694,1694,CALL,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d']",,3h,2,2
283,Flop,1,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s']",,3h,100,100
283,Flop,0,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s']",,3h,100,100
283,Turn,1,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s', '3d']",,3h,100,100
283,Turn,0,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s', '3d']",,3h,100,100
283,River,1,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s', '3d', '8h']",,3h,100,100
283,River,0,-1694,1694,CHECK,0,"['8s', '6s']","['5s', 'Ah']","['9d', '2d', '2s', '3d', '8h']",,3h,100,100
284,Pre-Flop,0,-1594,1594,RAISE,98,"['8h', '2s']","['8s', '4h']","['Ah', '7d']",,,1,1
284,Pre-Flop,1,-1594,1594,DISCARD,0,"['8h', '2s']","['8s', '4h']","['Ah', '7d']",,,2,2
284,Pre-Flop,1,-1594,1594,FOLD,0,"['8h', '2s']","['6d', '4h']","['Ah', '7d']",,8s,2,2
285,Pre-Flop,1,-1592,1592,CALL,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d']",,,1,1
285,Pre-Flop,0,-1592,1592,RAISE,98,"['5s', '6s']","['9s', 'Ah']","['As', '4d']",,,2,2
285,Pre-Flop,1,-1592,1592,CALL,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d']",,,2,2
285,Flop,1,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h']",,,100,100
285,Flop,0,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h']",,,100,100
285,Turn,1,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h', '2h']",,,100,100
285,Turn,0,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h', '2h']",,,100,100
285,River,1,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h', '2h', '7h']",,,100,100
285,River,0,-1592,1592,CHECK,0,"['5s', '6s']","['9s', 'Ah']","['As', '4d', '9h', '2h', '7h']",,,100,100
286,Pre-Flop,0,-1692,1692,RAISE,98,"['9h', '5h']","['7s', '9d']","['8h', '2h']",,,1,1
286,Pre-Flop,1,-1692,1692,CALL,0,"['9h', '5h']","['7s', '9d']","['8h', '2h']",,,2,2
286,Flop,0,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h']",,,100,100
286,Flop,1,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h']",,,100,100
286,Turn,0,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h', 'Ad']",,,100,100
286,Turn,1,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h', 'Ad']",,,100,100
286,River,0,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h', 'Ad', '7d']",,,100,100
286,River,1,-1692,1692,CHECK,0,"['9h', '5h']","['7s', '9d']","['8h', '2h', '3h', 'Ad', '7d']",,,100,100
287,Pre-Flop,1,-1592,1592,CALL,0,"['5d', '6h']","['8d', '8s']","['9h', '6s']",,,1,1
287,Pre-Flop,0,-1592,1592,RAISE,98,"['5d', '6h']","['8d', '8s']","['9h', '6s']",,,2,2
287,Pre-Flop,1,-1592,1592,CALL,0,"['5d', '6h']","['8d', '8s']","['9h', '6s']",,,2,2
287,Flop,1,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h']",,,100,100
287,Flop,0,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h']",,,100,100
287,Turn,1,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h', '7d']",,,100,100
287,Turn,0,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h', '7d']",,,100,100
287,River,1,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h', '7d', '3d']",,,100,100
287,River,0,-1592,1592,CHECK,0,"['5d', '6h']","['8d', '8s']","['9h', '6s', '2h', '7d', '3d']",,,100,100
288,Pre-Flop,0,-1692,1692,RAISE,98,"['9d', '6h']","['3s', '2h']","['2s', '6d']",,,1,1
288,Pre-Flop,1,-1692,1692,DISCARD,0,"['9d', '6h']","['3s', '2h']","['2s', '6d']",,,2,2
288,Pre-Flop,1,-1692,1692,CALL,0,"['9d', '6h']","['3s', 'As']","['2s', '6d']",,2h,2,2
288,Flop,0,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h']",,2h,100,100
288,Flop,1,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h']",,2h,100,100
288,Turn,0,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h', '6s']",,2h,100,100
288,Turn,1,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h', '6s']",,2h,100,100
288,River,0,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h', '6s', '9h']",,2h,100,100
288,River,1,-1692,1692,CHECK,0,"['9d', '6h']","['3s', 'As']","['2s', '6d', '8h', '6s', '9h']",,2h,100,100
289,Pre-Flop,1,-1592,1592,CALL,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h']",,,1,1
289,Pre-Flop,0,-1592,1592,RAISE,98,"['Ah', '6h']","['8h', '8d']","['2h', '9h']",,,2,2
289,Pre-Flop,1,-1592,1592,CALL,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h']",,,2,2
289,Flop,1,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s']",,,100,100
289,Flop,0,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s']",,,100,100
289,Turn,1,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s', '7d']",,,100,100
289,Turn,0,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s', '7d']",,,100,100
289,River,1,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s', '7d', '6d']",,,100,100
289,River,0,-1592,1592,CHECK,0,"['Ah', '6h']","['8h', '8d']","['2h', '9h', '7s', '7d', '6d']",,,100,100
290,Pre-Flop,0,-1692,1692,RAISE,98,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h']",,,1,1
290,Pre-Flop,1,-1692,1692,CALL,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h']",,,2,2
290,Flop,0,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d']",,,100,100
290,Flop,1,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d']",,,100,100
290,Turn,0,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d', '7s']",,,100,100
290,Turn,1,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d', '7s']",,,100,100
290,River,0,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d', '7s', '9d']",,,100,100
290,River,1,-1692,1692,CHECK,0,"['Ad', '5h']","['8h', 'Ah']","['4h', '6h', '2d', '7s', '9d']",,,100,100
291,Pre-Flop,1,-1792,1792,CALL,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s']",,,1,1
291,Pre-Flop,0,-1792,1792,RAISE,98,"['5d', '3s']","['7h', 'Ah']","['9h', '8s']",,,2,2
291,Pre-Flop,1,-1792,1792,CALL,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s']",,,2,2
291,Flop,1,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s']",,,100,100
291,Flop,0,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s']",,,100,100
291,Turn,1,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s', '3d']",,,100,100
291,Turn,0,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s', '3d']",,,100,100
291,River,1,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s', '3d', 'Ad']",,,100,100
291,River,0,-1792,1792,CHECK,0,"['5d', '3s']","['7h', 'Ah']","['9h', '8s', '4s', '3d', 'Ad']",,,100,100
292,Pre-Flop,0,-1892,1892,RAISE,98,"['2h', '2s']","['7s', '9s']","['7h', '5d']",,,1,1
292,Pre-Flop,1,-1892,1892,CALL,0,"['2h', '2s']","['7s', '9s']","['7h', '5d']",,,2,2
292,Flop,0,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s']",,,100,100
292,Flop,1,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s']",,,100,100
292,Turn,0,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s', 'As']",,,100,100
292,Turn,1,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s', 'As']",,,100,100
292,River,0,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s', 'As', '6h']",,,100,100
292,River,1,-1892,1892,CHECK,0,"['2h', '2s']","['7s', '9s']","['7h', '5d', '8s', 'As', '6h']",,,100,100
293,Pre-Flop,1,-1992,1992,CALL,0,"['9s', '5s']","['5d', '3s']","['4s', '2h']",,,1,1
293,Pre-Flop,0,-1992,1992,RAISE,98,"['9s', '5s']","['5d', '3s']","['4s', '2h']",,,2,2
293,Pre-Flop,1,-1992,1992,DISCARD,0,"['9s', '5s']","['5d', '3s']","['4s', '2h']",,,2,2
293,Pre-Flop,1,-1992,1992,FOLD,0,"['9s', '5s']","['5d', '7h']","['4s', '2h']",,3s,2,2
294,Pre-Flop,0,-1990,1990,RAISE,98,"['3h', '5h']","['9d', '9h']","['7s', '6h']",,,1,1
294,Pre-Flop,1,-1990,1990,CALL,0,"['3h', '5h']","['9d', '9h']","['7s', '6h']",,,2,2
294,Flop,0,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s']",,,100,100
294,Flop,1,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s']",,,100,100
294,Turn,0,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s', '7d']",,,100,100
294,Turn,1,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s', '7d']",,,100,100
294,River,0,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s', '7d', '6s']",,,100,100
294,River,1,-1990,1990,CHECK,0,"['3h', '5h']","['9d', '9h']","['7s', '6h', '8s', '7d', '6s']",,,100,100
295,Pre-Flop,1,-2090,2090,CALL,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah']",,,1,1
295,Pre-Flop,0,-2090,2090,RAISE,98,"['2d', '3h']","['6d', '7d']","['2h', 'Ah']",,,2,2
295,Pre-Flop,1,-2090,2090,CALL,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah']",,,2,2
295,Flop,1,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s']",,,100,100
295,Flop,0,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s']",,,100,100
295,Turn,1,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s', '8s']",,,100,100
295,Turn,0,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s', '8s']",,,100,100
295,River,1,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s', '8s', '4d']",,,100,100
295,River,0,-2090,2090,CHECK,0,"['2d', '3h']","['6d', '7d']","['2h', 'Ah', '3s', '8s', '4d']",,,100,100
296,Pre-Flop,0,-1990,1990,RAISE,98,"['7h', '7s']","['9h', '9s']","['4d', '3d']",,,1,1
296,Pre-Flop,1,-1990,1990,CALL,0,"['7h', '7s']","['9h', '9s']","['4d', '3d']",,,2,2
296,Flop,0,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h']",,,100,100
296,Flop,1,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h']",,,100,100
296,Turn,0,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h', '5d']",,,100,100
296,Turn,1,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h', '5d']",,,100,100
296,River,0,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h', '5d', '4h']",,,100,100
296,River,1,-1990,1990,CHECK,0,"['7h', '7s']","['9h', '9s']","['4d', '3d', '6h', '5d', '4h']",,,100,100
297,Pre-Flop,1,-1890,1890,CALL,0,"['7h', '9d']","['6s', '4h']","['6d', '2s']",,,1,1
297,Pre-Flop,0,-1890,1890,RAISE,98,"['7h', '9d']","['6s', '4h']","['6d', '2s']",,,2,2
297,Pre-Flop,1,-1890,1890,DISCARD,0,"['7h', '9d']","['6s', '4h']","['6d', '2s']",,,2,2
297,Pre-Flop,1,-1890,1890,FOLD,0,"['7h', '9d']","['6s', '8d']","['6d', '2s']",,4h,2,2
298,Pre-Flop,0,-1888,1888,RAISE,98,"['2s', '2d']","['5d', '4h']","['7s', '9h']",,,1,1
298,Pre-Flop,1,-1888,1888,DISCARD,0,"['2s', '2d']","['5d', '4h']","['7s', '9h']",,,2,2
298,Pre-Flop,1,-1888,1888,FOLD,0,"['2s', '2d']","['6d', '4h']","['7s', '9h']",,5d,2,2
299,Pre-Flop,1,-1886,1886,CALL,0,"['8d', 'Ah']","['3h', '4s']","['7s', '2s']",,,1,1
299,Pre-Flop,0,-1886,1886,RAISE,98,"['8d', 'Ah']","['3h', '4s']","['7s', '2s']",,,2,2
299,Pre-Flop,1,-1886,1886,DISCARD,0,"['8d', 'Ah']","['3h', '4s']","['7s', '2s']",,,2,2
299,Pre-Flop,1,-1886,1886,FOLD,0,"['8d', 'Ah']","['3h', '3d']","['7s', '2s']",,4s,2,2
300,Pre-Flop,0,-1884,1884,RAISE,98,"['4h', '4d']","['Ad', '8s']","['3d', '2h']",,,1,1
300,Pre-Flop,1,-1884,1884,CALL,0,"['4h', '4d']","['Ad', '8s']","['3d', '2h']",,,2,2
300,Flop,0,-1884,1884,CHECK,0,"['4h', '4d']","['Ad', '8s']","['3d', '2h', '2s']",,,100,100
300,Flop,1,-1884,1884,CHECK,0,"['4h', '4d']","['Ad', '8s']","['3d', '2h', '2s']",,,100,100
300,Turn,0,-1884,1884,CHECK,0,"['4h', '4d']","['Ad', '8s']","['3d', '2h', '2s', '8d']",,,100,100
300,Turn,1,-1884,1884,CHECK,0,"['4h', '4d']","['Ad', '8s']","['3d', '2h', '2s', '8d']",,,100,100
